path	dropped_lines	base_blob	source_blob	upstream_blob	candidate_blob	line_hunk_disposition
extensions/google-meet/src/oauth.ts	1	3b6648a27eb2874663f6688b7aa46010dc3bc4f3	3698240ceb7207a2c0f321490bbd57eab922a000	3b6648a27eb2874663f6688b7aa46010dc3bc4f3	3698240ceb7207a2c0f321490bbd57eab922a000	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/google/cli-backend-auth.test.ts	3	88c500c7135f7cf7cfe0ab0966ea82c440c73abd	73548aa968cf29093e01f0e0977874bdf5fd0856	88c500c7135f7cf7cfe0ab0966ea82c440c73abd	73548aa968cf29093e01f0e0977874bdf5fd0856	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/google/cli-backend-isolated.test.ts	3	f8353d99cc547d4849d02c818d4ac58420cc08d5	298db2b5dda04fadff5e38a849e42db455935f2c	f8353d99cc547d4849d02c818d4ac58420cc08d5	298db2b5dda04fadff5e38a849e42db455935f2c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/google/transport-stream.test.ts	2	39b1e2ede421a2dcafb78fb8688b5a40b6552548	9b8206c1165a3eda9e34c9028bac1449ce9a77f0	39b1e2ede421a2dcafb78fb8688b5a40b6552548	9b8206c1165a3eda9e34c9028bac1449ce9a77f0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/matrix/src/matrix/client/storage.test.ts	2	3867f44be4be7205d136a4d4d2a417251ccf8b7d	ab3c25f0b39c212442b25b6b5ee052cee7795a77	3867f44be4be7205d136a4d4d2a417251ccf8b7d	ab3c25f0b39c212442b25b6b5ee052cee7795a77	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/matrix/src/test-runtime.ts	12	d8b8d63e0597c6ef1144c53cd853cca6f28b59ae	16bee6310274339abb78ae1dbac450e1cb4c58ad	d8b8d63e0597c6ef1144c53cd853cca6f28b59ae	16bee6310274339abb78ae1dbac450e1cb4c58ad	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/msteams/src/channel.test.ts	3	50a7ae1444d18c9fde9e7212ccd2f081f137cac6	27ba16733056d5853d6479c994ee934db4ecaee5	50a7ae1444d18c9fde9e7212ccd2f081f137cac6	27ba16733056d5853d6479c994ee934db4ecaee5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/mxc/test/binary-resolver.test.ts	7	62b1dfb1d6d9f3c7f21bfd3d4ce1f3cf42b6e5ef	684fa8b8d20e15d1dac5520a4a56a6ed5d95f067	62b1dfb1d6d9f3c7f21bfd3d4ce1f3cf42b6e5ef	684fa8b8d20e15d1dac5520a4a56a6ed5d95f067	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/ollama/provider-discovery.test.ts	3	5e66ddb39617d7cf35528a5f88fdca08337d12f2	a2ed2dc86ba2ca3212e25cce005c519a086139f9	5e66ddb39617d7cf35528a5f88fdca08337d12f2	a2ed2dc86ba2ca3212e25cce005c519a086139f9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/qa-lab/src/crabline-transport-message-id.test.ts	3	8f59f90aa293929f1617725e8ad7c9d7c4277aea	068b0c34b88f79b527ca8f7a4c7fb41a6030a46d	8f59f90aa293929f1617725e8ad7c9d7c4277aea	068b0c34b88f79b527ca8f7a4c7fb41a6030a46d	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/qa-lab/src/crabline-transport-native-command.test.ts	2	36d246baac450acdf84d086c38a6c38cc59038d5	8ca4c6d3043856789f1fcd749105e48ad7654942	36d246baac450acdf84d086c38a6c38cc59038d5	8ca4c6d3043856789f1fcd749105e48ad7654942	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/qa-lab/src/crabline-transport-readiness.test.ts	2	f3c455e77755e61b8784a6a581f8f58b7b59f4aa	3031957212c092cf3c49179709ad85ad724d1a41	f3c455e77755e61b8784a6a581f8f58b7b59f4aa	3031957212c092cf3c49179709ad85ad724d1a41	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/qa-lab/src/lab-server-ui.ts	1	92a2066d6d7e1ee5bae4cf742a65984d76e8cf6a	f74f65f5c2ee4df848fdec05b5e863cf36e62071	92a2066d6d7e1ee5bae4cf742a65984d76e8cf6a	f74f65f5c2ee4df848fdec05b5e863cf36e62071	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/senseaudio/media-understanding-provider.live.test.ts	2	cc00ce7bf6ed2e8fdcfca030daef79b4ebb5e8e1	853e7e5c44f09749b99333b9a34b9902e0f090b5	cc00ce7bf6ed2e8fdcfca030daef79b4ebb5e8e1	853e7e5c44f09749b99333b9a34b9902e0f090b5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/signal/src/monitor.tool-result.test-harness.ts	1	a81792bee8efc7e7aa50bdb9a2b4f6e838e3ad85	2f0fe3a82ffd9a893f7716693a1abd8e1782242e	a81792bee8efc7e7aa50bdb9a2b4f6e838e3ad85	2f0fe3a82ffd9a893f7716693a1abd8e1782242e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/signal/src/monitor/event-handler.ingress-lifecycle.test.ts	32	cb371972e467cdce1738373ee02a6e1ddcab95d7	57caa80c7665bb6cb511c254e9f7221ab56c6309	cb371972e467cdce1738373ee02a6e1ddcab95d7	57caa80c7665bb6cb511c254e9f7221ab56c6309	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/telegram/src/bot.create-telegram-bot.test.ts	1	b1fe6c29236731081e521891824089af164c95c1	9c4a6c395ec8c3f7f8851eedcd2f7d4a97c932de	b1fe6c29236731081e521891824089af164c95c1	9c4a6c395ec8c3f7f8851eedcd2f7d4a97c932de	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
extensions/tts-local-cli/speech-provider.live.test.ts	2	520c9f82e2f86023939d84607a011ba45b0ccf41	d1381fafe7d5ac53f4d147694e7444f97c467cdb	520c9f82e2f86023939d84607a011ba45b0ccf41	d1381fafe7d5ac53f4d147694e7444f97c467cdb	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
packages/agent-core/src/agent-loop.ts	1	d1bc37076c1a416e5608b3d011966222297517f0	e1189742df9fe23253f77b56396197252951e30c	d1bc37076c1a416e5608b3d011966222297517f0	e1189742df9fe23253f77b56396197252951e30c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
packages/gateway-protocol/src/schema/agent.ts	1	bbc27aeedf3081b09e0f297a66ce9c19464a6321	4b972ef48f171768b02bc5e4eb8cf99f73ef82c7	bbc27aeedf3081b09e0f297a66ce9c19464a6321	4b972ef48f171768b02bc5e4eb8cf99f73ef82c7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
scripts/plugin-sdk-surface-report.mts	9	819fe782771077090f292b339166b86c0e04813e	2c30178d024209408f88a34d3a32df0f9d3ae3bd	819fe782771077090f292b339166b86c0e04813e	2c30178d024209408f88a34d3a32df0f9d3ae3bd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
scripts/prepare-extension-package-boundary-artifacts.mts	1	6fd364d385ea2722f1205143d3984bf75dcb1e0a	6cd6b77f996300b59fc7aad3079758921ff5e672	6fd364d385ea2722f1205143d3984bf75dcb1e0a	6cd6b77f996300b59fc7aad3079758921ff5e672	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
scripts/protocol-gen-swift.ts	1	a63b92150aa4be055b2d6cf901ff85e8c2564ac8	b620e51c24b4c2d0049d22794471870efbf3a2fa	a63b92150aa4be055b2d6cf901ff85e8c2564ac8	b620e51c24b4c2d0049d22794471870efbf3a2fa	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
scripts/protocol-gen.ts	1	3bcbc91e6039473d6ff6d3ba72c9c8f062160a14	084dfa3d38cbedaf660829842825f57c9a9e5040	3bcbc91e6039473d6ff6d3ba72c9c8f062160a14	084dfa3d38cbedaf660829842825f57c9a9e5040	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
scripts/testbox-lease-freshness.mts	2	afdad4e8026132e18717fc0d7d9575a9401e7e4c	b51a38f9a2090a891cfc4f26063f8c0a6550601f	afdad4e8026132e18717fc0d7d9575a9401e7e4c	b51a38f9a2090a891cfc4f26063f8c0a6550601f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/agent-hooks/compaction-safeguard.ts	2	0f9f89e528d8829d3ff61778040f7d59e6ccfc7b	6e71ed71c58e1049d6da910df6d19ecd1d33a9a1	0f9f89e528d8829d3ff61778040f7d59e6ccfc7b	6e71ed71c58e1049d6da910df6d19ecd1d33a9a1	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/agent-tools.session-permissions.test.ts	4	f662331c180ade7ddb40aa34a7e7b34d03c45e45	76edf956e3965049e7d6beb09f9e32f8aedc5690	f662331c180ade7ddb40aa34a7e7b34d03c45e45	76edf956e3965049e7d6beb09f9e32f8aedc5690	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/apply-patch.symlink-alias.test.ts	2	0c7de3a8f6145959aa91c3808e83f82cb6966fc8	32e26de3a256b3faca6c2ed084768afd2ad8a035	0c7de3a8f6145959aa91c3808e83f82cb6966fc8	32e26de3a256b3faca6c2ed084768afd2ad8a035	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/bash-tools.exec-live-state-sqlite-guard.test.ts	5	8507d3e0484c7afa985e0574ec5720483efafa34	d2e46076369beb2f00b7675f19737c39b633ec95	8507d3e0484c7afa985e0574ec5720483efafa34	d2e46076369beb2f00b7675f19737c39b633ec95	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/bash-tools.exec-runtime-output.test.ts	1	8d8494fa3f0e6ff3f5c5d283b23661ba71a5bda1	fd0a2dcd9c3531e50f6b4f9ecf88dd69dbe36f95	8d8494fa3f0e6ff3f5c5d283b23661ba71a5bda1	fd0a2dcd9c3531e50f6b4f9ecf88dd69dbe36f95	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/bash-tools.exec-workdir.test.ts	4	aeef606b37f83584f0bac56fd9f6e6beeb1bbf5c	442f46c5e518a6297facc5713941b4770b9fb1ac	aeef606b37f83584f0bac56fd9f6e6beeb1bbf5c	442f46c5e518a6297facc5713941b4770b9fb1ac	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/bash-tools.exec.script-preflight.test.ts	1	b365acf0272778ef7e56fd0ad0279c4bdd17704a	88c2253cab95b4fcbc8e19b154d6896f9b8ae086	b365acf0272778ef7e56fd0ad0279c4bdd17704a	88c2253cab95b4fcbc8e19b154d6896f9b8ae086	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/bash-tools.notify-on-exit-ack.test.ts	2	82b52c6655342c39eb51b30053426e85c74a26e2	636be680f08b61b257ab7ecf12916c132afefe44	82b52c6655342c39eb51b30053426e85c74a26e2	636be680f08b61b257ab7ecf12916c132afefe44	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/command/attempt-execution.cli.test.ts	2	19b0366bec1ba3c8f2711d16f3f8324e077e0e75	7c76cee9fdc30737d06287e2229815cad86402f7	19b0366bec1ba3c8f2711d16f3f8324e077e0e75	7c76cee9fdc30737d06287e2229815cad86402f7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/command/attempt-execution.ts	136	2c512de52cd5126f71377b039cc171725ddc2695	99d2525ea9c2474d42c1261892ba050e317d61ed	2c512de52cd5126f71377b039cc171725ddc2695	99d2525ea9c2474d42c1261892ba050e317d61ed	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/command/cli-compaction.ts	1	e39172d88bc5aaf0632cf23750a2947cdc18ba19	446563d1babca20bf06618feba92636d7ff994d1	e39172d88bc5aaf0632cf23750a2947cdc18ba19	446563d1babca20bf06618feba92636d7ff994d1	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.ts	2	e5b8371a4d89b61b39a3370fc2813320fca7c9a2	dd3f8ef70874f728d6b72c5beec37e3487f3d1b0	e5b8371a4d89b61b39a3370fc2813320fca7c9a2	dd3f8ef70874f728d6b72c5beec37e3487f3d1b0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/compact-reasons.ts	3	b703060a80edf4fcbcecba2531e85c9cd3f828f2	36a4392c64fdc41527b4191ef3ef156dcc8d7f86	b703060a80edf4fcbcecba2531e85c9cd3f828f2	36a4392c64fdc41527b4191ef3ef156dcc8d7f86	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/compact.hooks.test.ts	11	1d04068bd35019589a11cfeb490faaf0252ad9d6	9b9a3004ed1fc0050cd96a4768f35526dbf6e79f	1d04068bd35019589a11cfeb490faaf0252ad9d6	9b9a3004ed1fc0050cd96a4768f35526dbf6e79f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/compact.types.ts	1	924547a5267b903b3dedf5d79fc71c484800b483	dea7f8e5b76332e1ce4db31c50cb63c812ef346a	924547a5267b903b3dedf5d79fc71c484800b483	dea7f8e5b76332e1ce4db31c50cb63c812ef346a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/compaction-checkpoint.ts	1	e683eda675a7b0eaf733ea7a71716a13cda5a3b6	fd0a2441f5259e2c1376b8bc3cf633ea952ba89e	e683eda675a7b0eaf733ea7a71716a13cda5a3b6	fd0a2441f5259e2c1376b8bc3cf633ea952ba89e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/run/attempt-execution-phase.ts	6	9cee54c5a7917ddd6981dbcb168a18eb212f40f3	9a3ef3533f6827236ebeeffd18bbc957c206d81e	9cee54c5a7917ddd6981dbcb168a18eb212f40f3	9a3ef3533f6827236ebeeffd18bbc957c206d81e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/run/failover-policy.ts	1	bf44bc1e12d2a55c9d2ed0f402f381f53654f867	a9fe212047ce586824eae66aca0ddc8f933d3c8e	bf44bc1e12d2a55c9d2ed0f402f381f53654f867	a9fe212047ce586824eae66aca0ddc8f933d3c8e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/run/payloads.ts	22	5575c7cd822f790ab5ef9cafea2ddfdf92051081	d7d2f8f10111622e74f691dfd72719eb87adad30	5575c7cd822f790ab5ef9cafea2ddfdf92051081	d7d2f8f10111622e74f691dfd72719eb87adad30	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-runner/server-endpoint-compaction.ts	1	7c8f0d2f8feed83e916ccd818cbdf9786668dd20	51fc16027fac1ca6b7d0035d456c2e83c781ffc1	7c8f0d2f8feed83e916ccd818cbdf9786668dd20	51fc16027fac1ca6b7d0035d456c2e83c781ffc1	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.compaction.runtime.ts	1	2ea21ee4b8178ad3cda607f2cad4c7f2c900271c	54991e481f4138812f014b6078dd6bd9af4d03cc	2ea21ee4b8178ad3cda607f2cad4c7f2c900271c	54991e481f4138812f014b6078dd6bd9af4d03cc	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.compaction.test.ts	1	e69ab883d86484e7a17f4add607612b371721b54	443ef07b7cc14953a8a3be3a5626cf514c84f765	e69ab883d86484e7a17f4add607612b371721b54	443ef07b7cc14953a8a3be3a5626cf514c84f765	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.compaction.ts	11	321ef70353749d74a97ca6b16edf196dc220b2d4	6981dec3ae40757bc834b00b1d02e1118eba2fbe	321ef70353749d74a97ca6b16edf196dc220b2d4	6981dec3ae40757bc834b00b1d02e1118eba2fbe	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
