class	dropped_lines	file	detail
FROZEN-STALE	-1	extensions/telegram/src/bot-message-context.thread-binding.test.ts	HEAD==upstream@b8ea6d2aee (2026-05-27 fix(telegram): route plugin-bound topic messages)
FROZEN-STALE	-1	extensions/telegram/src/bot-message-context.ts	HEAD==upstream@b8ea6d2aee (2026-05-27 fix(telegram): route plugin-bound topic messages)
FROZEN-STALE	-1	extensions/telegram/src/bot-native-commands.runtime.ts	HEAD==upstream@1337be3063 (2026-04-03 refactor: narrow telegram native command test sea)
FROZEN-STALE	-1	extensions/telegram/src/bot-native-commands.session-meta.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
GENUINE	0	extensions/telegram/src/bot-native-commands.ts	-
FROZEN-STALE	-1	extensions/telegram/src/conversation-route.base-session-key.test.ts	HEAD==upstream@b8ea6d2aee (2026-05-27 fix(telegram): route plugin-bound topic messages)
FROZEN-STALE	-1	extensions/telegram/src/conversation-route.ts	HEAD==upstream@b8ea6d2aee (2026-05-27 fix(telegram): route plugin-bound topic messages)
GENUINE	0	extensions/zalo/src/outbound-media.ts	-
MIXED-CLOBBER	2	npm-shrinkwrap.json	cd07d013ba chore(release): bump version to 2026.5.30
MIXED-CLOBBER	27	package.json	99b24a80fb build(plugins): externalize copilot runtime
SAFE-NEW	0	packages/gateway-protocol/src/schema/agent.schema.test.ts	-
GENUINE	0	packages/gateway-protocol/src/schema/agent.ts	-
GENUINE	0	packages/memory-host-sdk/src/host/session-files.ts	-
MIXED-CLOBBER	12	pnpm-lock.yaml	470fc879e8 feat: add hosted model providers (#88247)
FROZEN-STALE	-1	scripts/e2e/parallels/host-command.ts	HEAD==upstream@8a94e825cd (2026-05-23 fix(scripts): run Windows check commands through )
GENUINE	0	scripts/e2e/parallels/npm-update-smoke.ts	-
GENUINE	0	scripts/e2e/telegram-user-crabbox-proof.ts	-
FROZEN-STALE	-1	scripts/e2e/telegram-user-credential.ts	HEAD==upstream@c643370fd8 (2026-05-24 fix(e2e): harden Telegram credential paths on Win)
MIXED-CLOBBER	2	scripts/lib/plugin-sdk-doc-metadata.ts	c01a0f5588 refactor: share provider oauth runtime helpers
MIXED-CLOBBER	34	scripts/protocol-gen-swift.ts	7c1484d637 refactor: extract media generation core package
GENUINE	0	scripts/protocol-gen.ts	-
SAFE-NEW	0	scripts/protocol-public-schema.ts	-
MIXED-CLOBBER	1	scripts/release-check.ts	6443d06764 fix: move compaction planning off the event loo
MIXED-CLOBBER	19	scripts/test-projects.test-support.mjs	914f313740 test(unit-fast): isolate fake-timer files (#881
FROZEN-STALE	-1	src/acp/control-plane/manager.core.ts	HEAD==upstream@bbc1772f4d (2026-05-25 build: enable modern TypeScript module syntax)
FROZEN-STALE	-1	src/acp/control-plane/manager.test.ts	HEAD==upstream@36e76ef424 (2026-05-22 fix(codex): block progress-only completions [AI-a)
FROZEN-STALE	-1	src/acp/runtime/session-meta.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
MIXED-CLOBBER	80	src/agents/agent-command.live-model-switch.test.ts	960117259d fix(agents): preserve rotated compaction sessio
SAFE-NEW	0	src/agents/agent-command.test.ts	-
MIXED-CLOBBER	66	src/agents/agent-command.ts	?
MIXED-CLOBBER	18	src/agents/agent-hooks/compaction-safeguard.ts	6443d06764 fix: move compaction planning off the event loo
GENUINE	0	src/agents/agent-tools-agent-config.test.ts	-
MIXED-CLOBBER	7	src/agents/agent-tools.before-tool-call.e2e.test.ts	2e015ab124 test(release): fix beta live release checks
MIXED-CLOBBER	4	src/agents/agent-tools.before-tool-call.ts	d9278c8efd refactor: organize skills subsystem layout
GENUINE	0	src/agents/agent-tools.policy.ts	-
GENUINE	0	src/agents/agent-tools.read.ts	-
MIXED-CLOBBER	34	src/agents/agent-tools.ts	adca9a7523 fix(exec): layer session exec overrides
MIXED-CLOBBER	1	src/agents/agent-tools.workspace-paths.test.ts	d9278c8efd refactor: organize skills subsystem layout
GENUINE	0	src/agents/apply-patch.test.ts	-
GENUINE	0	src/agents/auth-profile-runtime-contract.test.ts	-
GENUINE	0	src/agents/auth-profiles.resolve-auth-profile-order.does-not-prioritize-lastgood-round-robin-ordering.test.ts	-
GENUINE	0	src/agents/auth-profiles/session-override.ts	-
GENUINE	0	src/agents/cli-runner/helpers.ts	-
MIXED-CLOBBER	50	src/agents/cli-runner/prepare.test.ts	16b510807b fix(agents/cli-runner): invalidate sessions who
MIXED-CLOBBER	41	src/agents/cli-runner/prepare.ts	?
MIXED-CLOBBER	14	src/agents/command/attempt-execution.cli.test.ts	de455304cc fix(command): stabilize claude-cli transcript r
MIXED-CLOBBER	79	src/agents/command/attempt-execution.helpers.ts	de455304cc fix(command): stabilize claude-cli transcript r
FROZEN-STALE	-1	src/agents/command/attempt-execution.shared.ts	HEAD==upstream@c8782d18eb (2026-05-16 fix(agents): probe primary after auto fallback pi)
MIXED-CLOBBER	7	src/agents/command/attempt-execution.ts	?
MIXED-CLOBBER	15	src/agents/command/session-store.ts	960117259d fix(agents): preserve rotated compaction sessio
FROZEN-STALE	-1	src/agents/command/session.resolve-session-key.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
FROZEN-STALE	-1	src/agents/command/session.ts	HEAD==upstream@eb7f3b7b50 (2026-05-22 fix(agent): support explicit CLI session keys (#8)
GENUINE	0	src/agents/command/types.ts	-
SAFE-NEW	0	src/agents/compaction-attribution.test.ts	-
SAFE-NEW	0	src/agents/compaction-attribution.ts	-
GENUINE	0	src/agents/embedded-agent-runner.e2e.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact-reasons.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact-reasons.ts	-
MIXED-CLOBBER	3	src/agents/embedded-agent-runner/compact.hooks.harness.ts	47c578034a fix(exec): align release validation surfaces
MIXED-CLOBBER	62	src/agents/embedded-agent-runner/compact.queued.ts	aada44fca5 fix(agents): preserve Codex auth for compaction
MIXED-CLOBBER	45	src/agents/embedded-agent-runner/compact.ts	aada44fca5 fix(agents): preserve Codex auth for compaction
MIXED-CLOBBER	5	src/agents/embedded-agent-runner/compact.types.ts	a509c48f0e feat: add core session goals (#87469)
MIXED-CLOBBER	25	src/agents/embedded-agent-runner/compaction-runtime-context.test.ts	aada44fca5 fix(agents): preserve Codex auth for compaction
GENUINE	0	src/agents/embedded-agent-runner/context-engine-capabilities.ts	-
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/context-engine-maintenance.ts	a509c48f0e feat: add core session goals (#87469)
MIXED-CLOBBER	4	src/agents/embedded-agent-runner/model.ts	8edeba0de3 fix(agents): cap provider request timeouts
GENUINE	0	src/agents/embedded-agent-runner/run-state.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run.overflow-compaction.harness.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run.overflow-compaction.loop.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run.timeout-triggered-compaction.test.ts	-
MIXED-CLOBBER	27	src/agents/embedded-agent-runner/run.ts	5f89fbe669 fix(codex): recover app-server completion stall
GENUINE	0	src/agents/embedded-agent-runner/run/assistant-failover.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/assistant-failover.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/attempt-tool-construction-plan.test.ts	-
MIXED-CLOBBER	3	src/agents/embedded-agent-runner/run/attempt-tool-construction-plan.ts	a509c48f0e feat: add core session goals (#87469)
MIXED-CLOBBER	2	src/agents/embedded-agent-runner/run/attempt.prompt-helpers.ts	aada44fca5 fix(agents): preserve Codex auth for compaction
GENUINE	0	src/agents/embedded-agent-runner/run/attempt.session-lock.ts	-
MIXED-CLOBBER	40	src/agents/embedded-agent-runner/run/attempt.ts	057be10e5b perf: reuse provider handles and strict tool sc
GENUINE	0	src/agents/embedded-agent-runner/run/failover-policy.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/failover-policy.ts	-
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/run/params.ts	355fb4d860 refactor: use direct skills imports
GENUINE	0	src/agents/embedded-agent-runner/runs.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/runs.ts	-
GENUINE	0	src/agents/embedded-agent-runner/system-prompt.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.runtime.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.ts	-
MIXED-CLOBBER	41	src/agents/embedded-agent-subscribe.handlers.tools.test.ts	aff6d079d3 fix(agents): add typed tool progress updates
MIXED-CLOBBER	19	src/agents/embedded-agent-subscribe.handlers.tools.ts	aff6d079d3 fix(agents): add typed tool progress updates
GENUINE	0	src/agents/live-model-switch.test.ts	-
GENUINE	0	src/agents/live-model-switch.ts	-
MIXED-CLOBBER	20	src/agents/model-fallback.test.ts	18f94fc83a fix(agents): classify embedded provider busines
MIXED-CLOBBER	3	src/agents/model-fallback.ts	7a381b807e fix(cron): preflight model fallbacks before ski
GENUINE	0	src/agents/model-selection.test.ts	-
MIXED-CLOBBER	5	src/agents/openai-responses-payload-policy.test.ts	ebb1615676 fix(openai): centralize responses threshold par
MIXED-CLOBBER	2	src/agents/openai-responses-payload-policy.ts	ebb1615676 fix(openai): centralize responses threshold par
GENUINE	0	src/agents/openai-transport-stream.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-misconfig-warn.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-registration.test.ts	-
GENUINE	0	src/agents/openclaw-tools.sessions-visibility.test.ts	-
GENUINE	0	src/agents/openclaw-tools.subagents.sessions-spawn.test-harness.ts	-
MIXED-CLOBBER	8	src/agents/openclaw-tools.ts	a509c48f0e feat: add core session goals (#87469)
SAFE-NEW	0	src/agents/pi-tools.append.test.ts	-
SAFE-NEW	0	src/agents/pi-tools.write.guard.test.ts	-
SAFE-NEW	0	src/agents/pi-tools.write.message-truthfulness.test.ts	-
GENUINE	0	src/agents/sandbox-media-paths.test.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge-mutation-helper.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.shell.test.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.types.ts	-
MIXED-CLOBBER	7	src/agents/sandbox/remote-fs-bridge.ts	8a4573917d fix(sandbox): validate remote hardlink counts
MIXED-CLOBBER	12	src/agents/session-write-lock.test.ts	0b86decf94 fix: keep live OpenClaw session locks during cl
MIXED-CLOBBER	10	src/agents/session-write-lock.ts	0b86decf94 fix: keep live OpenClaw session locks during cl
MIXED-CLOBBER	139	src/agents/subagent-announce-delivery.ts	7f28c8bd07 fix: route media completions through requester 
SAFE-NEW	0	src/agents/subagent-announce.chain-guard.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.runtime.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.runtime.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.crosssession-gate.test.ts	-
GENUINE	0	src/agents/subagent-announce.format.e2e.test.ts	-
GENUINE	0	src/agents/subagent-announce.registry.runtime.ts	-
GENUINE	0	src/agents/subagent-announce.runtime.ts	-
SAFE-NEW	0	src/agents/subagent-announce.silent-wake.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.targeted-return.integration.test.ts	-
GENUINE	0	src/agents/subagent-announce.test-support.ts	-
GENUINE	0	src/agents/subagent-announce.test.ts	-
MIXED-CLOBBER	3	src/agents/subagent-announce.timeout.test.ts	bf3921dab7 refactor: centralize timer-safe timeout bounds
GENUINE	0	src/agents/subagent-announce.ts	-
GENUINE	0	src/agents/subagent-control.test.ts	-
FROZEN-STALE	-1	src/agents/subagent-depth.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
FROZEN-STALE	-1	src/agents/subagent-depth.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
GENUINE	0	src/agents/subagent-registry-announce-read.ts	-
GENUINE	0	src/agents/subagent-registry-helpers.ts	-
GENUINE	0	src/agents/subagent-registry-lifecycle.ts	-
GENUINE	0	src/agents/subagent-registry-queries.ts	-
MIXED-CLOBBER	8	src/agents/subagent-registry-run-manager.ts	?
GENUINE	0	src/agents/subagent-registry-runtime.ts	-
SAFE-NEW	0	src/agents/subagent-registry-spawn-runtime.ts	-
GENUINE	0	src/agents/subagent-registry-state.ts	-
GENUINE	0	src/agents/subagent-registry.lifecycle-retry-grace.e2e.test.ts	-
GENUINE	0	src/agents/subagent-registry.persistence.test.ts	-
MIXED-CLOBBER	14	src/agents/subagent-registry.test.ts	05e31bbedd refactor(agents): reuse terminal outcome for su
GENUINE	0	src/agents/subagent-registry.ts	-
GENUINE	0	src/agents/subagent-registry.types.ts	-
FROZEN-STALE	-1	src/agents/subagent-session-reconciliation.ts	HEAD==upstream@77d9ac30bb (2026-05-25 refactor: reuse shared coercion helpers (#86419))
GENUINE	0	src/agents/subagent-spawn.test-helpers.ts	-
GENUINE	0	src/agents/subagent-spawn.test.ts	-
MIXED-CLOBBER	3	src/agents/subagent-spawn.ts	5aa2bd7921 fix(agents): cap subagent context TTLs
GENUINE	0	src/agents/subagent-system-prompt.ts	-
SAFE-NEW	0	src/agents/subagent-traceparent-handoff.ts	-
SAFE-NEW	0	src/agents/system-prompt.continuation.test.ts	-
MIXED-CLOBBER	1	src/agents/system-prompt.test.ts	6950e85605 fix(agents): allow hyphenated subagent task nam
MIXED-CLOBBER	1	src/agents/system-prompt.ts	6950e85605 fix(agents): allow hyphenated subagent task nam
GENUINE	0	src/agents/test-helpers/host-sandbox-fs-bridge.ts	-
MIXED-CLOBBER	9	src/agents/tool-display-config.ts	a509c48f0e feat: add core session goals (#87469)
GENUINE	0	src/agents/tools-effective-inventory.test.ts	-
MIXED-CLOBBER	5	src/agents/tools-effective-inventory.ts	d78b0814d5 fix(gateway): avoid cold-loading providers for 
SAFE-NEW	0	src/agents/tools/continuation-tools-registration.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-tool.crosssession-gate.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-tool.ts	-
SAFE-NEW	0	src/agents/tools/continue-work-tool.boundary.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-work-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-work-tool.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.callsite-threading.test.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.classifier-emission.test.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.volitional-threading.test.ts	-
GENUINE	0	src/agents/tools/session-status-tool.ts	-
GENUINE	0	src/agents/tools/sessions-helpers.ts	-
GENUINE	0	src/agents/tools/sessions-history-tool.ts	-
GENUINE	0	src/agents/tools/sessions-list-tool.ts	-
GENUINE	0	src/agents/utils/tools-manager.ts	-
FROZEN-STALE	-1	src/auto-reply/command-turn-context.test.ts	HEAD==upstream@3b1497789c (2026-05-15 refactor(channels): derive command turns from tur)
SAFE-NEW	0	src/auto-reply/continuation-delegate-store.ordering.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation-delegate-store.post-compaction-substrate.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation-delegate-store.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation-delegate-store.ts	-
SAFE-NEW	0	src/auto-reply/continuation/config.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/config.ts	-
SAFE-NEW	0	src/auto-reply/continuation/context-pressure.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/context-pressure.ts	-
SAFE-NEW	0	src/auto-reply/continuation/cross-session-targeting.nonexistent-target.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/cross-session-targeting.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-post-compaction.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.chain-depth-exhaustion.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.cost-cap-exhaustion.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.fanout-error-isolation.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-mid-run-compaction-survival.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store.ts	-
SAFE-NEW	0	src/auto-reply/continuation/lazy.runtime.ts	-
SAFE-NEW	0	src/auto-reply/continuation/nonexistent-target-session-delivery.race.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/post-compaction-release.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/post-compaction-release.ts	-
SAFE-NEW	0	src/auto-reply/continuation/scheduler.onfire-throws.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/scheduler.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/scheduler.ts	-
SAFE-NEW	0	src/auto-reply/continuation/signal.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/signal.ts	-
SAFE-NEW	0	src/auto-reply/continuation/state.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/state.ts	-
SAFE-NEW	0	src/auto-reply/continuation/targeting-pure.ts	-
SAFE-NEW	0	src/auto-reply/continuation/targeting.ts	-
SAFE-NEW	0	src/auto-reply/continuation/trace-context-propagation.integration.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/types.mode-shape.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/types.ts	-
SAFE-NEW	0	src/auto-reply/continuation/volatile-map-allowlist.test.ts	-
GENUINE	0	src/auto-reply/get-reply-options.types.ts	-
FROZEN-STALE	-1	src/auto-reply/heartbeat-filter.test.ts	HEAD==upstream@2ab3a4e422 (2026-05-20 Filter heartbeat response-tool transcript artifac)
FROZEN-STALE	-1	src/auto-reply/heartbeat-filter.ts	HEAD==upstream@77d9ac30bb (2026-05-25 refactor: reuse shared coercion helpers (#86419))
GENUINE	0	src/auto-reply/inbound-debounce.ts	-
GENUINE	0	src/auto-reply/inbound.test.ts	-
GENUINE	0	src/auto-reply/reply/abort-cutoff.runtime.ts	-
SAFE-NEW	0	src/auto-reply/reply/agent-runner-execution.release-queued-compaction.test.ts	-
MIXED-CLOBBER	47	src/auto-reply/reply/agent-runner-execution.test.ts	9de6abd8d7 fix(agents): bridge CLI tool progress events
MIXED-CLOBBER	51	src/auto-reply/reply/agent-runner-execution.ts	e8628c6717 fix(auto-reply): keep room event cli sessions t
MIXED-CLOBBER	2	src/auto-reply/reply/agent-runner-memory.ts	522d0f7ef5 perf: reuse gateway runtime metadata
GENUINE	0	src/auto-reply/reply/agent-runner-session-reset.ts	-
SAFE-NEW	0	src/auto-reply/reply/agent-runner.continuation-delegate-fire-span.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/agent-runner.continuation-span-uniformity.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/agent-runner.continuation-work-span.test.ts	-
GENUINE	0	src/auto-reply/reply/agent-runner.misc.runreplyagent.test.ts	-
MIXED-CLOBBER	6	src/auto-reply/reply/agent-runner.ts	58de6f91dc fix(auto-reply): clear unflushed cli bindings
GENUINE	0	src/auto-reply/reply/body.ts	-
GENUINE	0	src/auto-reply/reply/commands-allowlist.test.ts	-
FROZEN-STALE	-1	src/auto-reply/reply/commands-allowlist.ts	HEAD==upstream@756379b11d (2026-05-13 refactor: centralize config mutations)
FROZEN-STALE	-1	src/auto-reply/reply/commands-config.ts	HEAD==upstream@756379b11d (2026-05-13 refactor: centralize config mutations)
FROZEN-STALE	-1	src/auto-reply/reply/commands-diagnostics.ts	HEAD==upstream@02182d5a30 (2026-05-21 refactor: remove sender owner tool gating)
GENUINE	0	src/auto-reply/reply/commands-gating.test.ts	-
FROZEN-STALE	-1	src/auto-reply/reply/commands-plugin.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
FROZEN-STALE	-1	src/auto-reply/reply/commands-plugin.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
GENUINE	0	src/auto-reply/reply/commands-status.test.ts	-
MIXED-CLOBBER	6	src/auto-reply/reply/commands-system-prompt.test.ts	ba2dedb3bc refactor: centralize skills runtime paths
MIXED-CLOBBER	6	src/auto-reply/reply/commands-system-prompt.ts	ba2dedb3bc refactor: centralize skills runtime paths
FROZEN-STALE	-1	src/auto-reply/reply/config-write-authorization.ts	HEAD==upstream@74e7b8d47b (2026-04-11 fix(cycles): bulk extract leaf type surfaces)
